human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot
ENSG00000115414,P11276,ENSMUSG00000026193,29919.7340943308,184.9
ENSG00000115425,Q99MZ7,ENSMUSG00000026189,3727.19587294855,115.0
ENSG00000115425,Q99MZ7,ENSMUSG00000026189,3727.19587294855,115.0
ENSG00000115657,Q9DC29,ENSMUSG00000026198,905.885759656447,28.7
ENSG00000115866,Q922B2,ENSMUSG00000026356,1481.32450275002,257.4
ENSG00000115866,Q922B2,ENSMUSG00000026356,1481.32450275002,257.4
ENSG00000182793,P30115,ENSMUSG00000025934,36257.1459603428,123.7
ENSG00000182793,P30115,ENSMUSG00000025934,36257.1459603428,123.7
ENSG00000183048,Q9QZD8,ENSMUSG00000025792,3366.97275951148,168.9
ENSG00000183048,Q9QZD8,ENSMUSG00000025792,3366.97275951148,168.9
ENSG00000185187,Q9JLZ8,ENSMUSG00000025494,498.47276846392,24.7
ENSG00000185187,Q9JLZ8,ENSMUSG00000025494,498.47276846392,24.7
ENSG00000185359,Q99LI8,ENSMUSG00000025793,428.228438212919,62.1
ENSG00000185359,Q99LI8,ENSMUSG00000025793,428.228438212919,62.1
ENSG00000185627,Q9WVJ2,ENSMUSG00000025487,1037.62427766342,41.8
ENSG00000185627,Q9WVJ2,ENSMUSG00000025487,1037.62427766342,41.8
ENSG00000188846,Q9CR57,ENSMUSG00000025794,2277.15175327792,85.0
ENSG00000188846,Q9CR57,ENSMUSG00000025794,2277.15175327792,85.0
ENSG00000196290,Q9EQ80,ENSMUSG00000026036,230.471955019534,25.3
ENSG00000196290,Q9EQ80,ENSMUSG00000026036,230.471955019534,25.3
ENSG00000204262,Q3U962,ENSMUSG00000026042,118.224152014676,15.7
ENSG00000214063,Q9DCK3,ENSMUSG00000025511,357.126796388272,
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000149742,Q76M72,ENSMUSG00000067656,1158.18801102646,59.5
ENSG00000165323,Q8BNA6,ENSMUSG00000074505,1.05970934768152,
ENSG00000168806,Q8BYR1,ENSMUSG00000074890,195.119293378475,19.6
ENSG00000168806,Q8BYR1,ENSMUSG00000074890,195.119293378475,19.6
ENSG00000173706,E9Q7X6,ENSMUSG00000075254,609.556559255136,99.5
ENSG00000177889,P61089,ENSMUSG00000074781,709.198656139566,110.9
ENSG00000177889,P61089,ENSMUSG00000074781,709.198656139566,110.9
ENSG00000182566,Q8BNX1,ENSMUSG00000074491,965.110860680108,21.9
ENSG00000182566,Q8BNX1,ENSMUSG00000074491,965.110860680108,21.9
ENSG00000198055,O70293,ENSMUSG00000074886,340.639007186843,82.5
ENSG00000105538,Q3U0S6,ENSMUSG00000044562,185.66907377173,16.8
ENSG00000105538,Q3U0S6,ENSMUSG00000044562,185.66907377173,16.8
ENSG00000105640,P62717,ENSMUSG00000045128,5915.3696412607,99.7
ENSG00000105640,P62717,ENSMUSG00000045128,5915.3696412607,99.7
ENSG00000126945,P70333,ENSMUSG00000045427,1177.43671461718,8.6
ENSG00000126945,P70333,ENSMUSG00000045427,1177.43671461718,8.6
ENSG00000128311,P52196,ENSMUSG00000044986,4304.05601520073,245.1
ENSG00000128311,P52196,ENSMUSG00000044986,4304.05601520073,245.1
ENSG00000128534,Q6ZWM4,ENSMUSG00000044155,118.834318148617,21.0
ENSG00000128534,Q6ZWM4,ENSMUSG00000044155,118.834318148617,21.0
ENSG00000138073,Q9WUQ2,ENSMUSG00000045302,1414.28094446349,23.9
ENSG00000138073,Q9WUQ2,ENSMUSG00000045302,1414.28094446349,23.9
ENSG00000138303,Q9D8Z1,ENSMUSG00000044475,309.529958376728,83.1
ENSG00000141447,Q91XL9,ENSMUSG00000044252,2185.028620789,18.4
ENSG00000141447,Q91XL9,ENSMUSG00000044252,2185.028620789,18.4
ENSG00000143107,A2AED3,ENSMUSG00000045326,21.4205776416611,227.0
ENSG00000143727,Q9D358,ENSMUSG00000044573,1817.8761330877,102.1
ENSG00000143727,Q9D358,ENSMUSG00000044573,1817.8761330877,102.1
ENSG00000154262,Q8K441,ENSMUSG00000044749,3835.401698781,29.8
ENSG00000154262,Q8K441,ENSMUSG00000044749,3835.401698781,29.8
ENSG00000156239,Q6SKR2,ENSMUSG00000044442,191.182300414017,
ENSG00000164405,Q9CQ69,ENSMUSG00000044894,5716.05177225254,158.2
ENSG00000164405,Q9CQ69,ENSMUSG00000044894,5716.05177225254,158.2
ENSG00000165527,P62331,ENSMUSG00000044147,592.802920857351,9.6
ENSG00000165568,Q9DCT1,ENSMUSG00000045410,1228.67186585914,44.7
ENSG00000165568,Q9DCT1,ENSMUSG00000045410,1228.67186585914,44.7
ENSG00000048405,Q0VEE6,ENSMUSG00000039841,157.860212272133,11.5
ENSG00000066044,P70372,ENSMUSG00000040028,817.982749033346,51.0
ENSG00000066044,P70372,ENSMUSG00000040028,817.982749033346,51.0
ENSG00000069248,Q8R0G9,ENSMUSG00000039509,202.149032705547,
ENSG00000069248,Q8R0G9,ENSMUSG00000039509,202.149032705547,
ENSG00000069535,Q8BW75,ENSMUSG00000040147,7990.52174095579,83.6
ENSG00000069535,Q8BW75,ENSMUSG00000040147,7990.52174095579,83.6
ENSG00000075643,Q14CH1,ENSMUSG00000039616,1306.10537447098,
ENSG00000075643,Q14CH1,ENSMUSG00000039616,1306.10537447098,
ENSG00000094963,Q8K2I3,ENSMUSG00000040170,1019.1066421108,20.2
ENSG00000094963,Q8K2I3,ENSMUSG00000040170,1019.1066421108,20.2
ENSG00000103266,Q9WUD1,ENSMUSG00000039615,1026.04295279248,10.6
ENSG00000106785,Q8BVW3,ENSMUSG00000039853,202.071788965026,40.8
ENSG00000106785,Q8BVW3,ENSMUSG00000039853,202.071788965026,40.8
ENSG00000107201,Q6Q899,ENSMUSG00000040296,592.530781676708,49.0
ENSG00000107201,Q6Q899,ENSMUSG00000040296,592.530781676708,49.0
ENSG00000109854,Q9Z2G9,ENSMUSG00000039745,762.442740414235,
ENSG00000109854,Q9Z2G9,ENSMUSG00000039745,762.442740414235,
ENSG00000116574,Q9EQT3,ENSMUSG00000039960,2715.56349429343,42.7
ENSG00000117009,Q91WN4,ENSMUSG00000039783,5111.42395946626,50.5
ENSG00000117009,Q91WN4,ENSMUSG00000039783,5111.42395946626,50.5
ENSG00000119383,P58389,ENSMUSG00000039515,880.351361120242,49.1
ENSG00000119383,P58389,ENSMUSG00000039515,880.351361120242,49.1
ENSG00000119523,Q9DBE8,ENSMUSG00000039740,246.47071053793,236.7
ENSG00000120253,P59235,ENSMUSG00000040034,65.8384822634036,
ENSG00000120253,P59235,ENSMUSG00000040034,65.8384822634036,
ENSG00000124160,Q91W39,ENSMUSG00000039804,211.572069263666,
ENSG00000124201,Q8R151,ENSMUSG00000039501,807.735786679867,
ENSG00000124201,Q8R151,ENSMUSG00000039501,807.735786679867,
ENSG00000124214,Q9Z108,ENSMUSG00000039536,2041.60433106069,98.2
ENSG00000124214,Q9Z108,ENSMUSG00000039536,2041.60433106069,98.2
ENSG00000013561,Q9JI90,ENSMUSG00000060450,1595.59035618367,
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000021461,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000106258,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160868,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000160870,Q64464,ENSMUSG00000029727,3990.0230033901,49.9
ENSG00000063177,P35980,ENSMUSG00000059070,3764.13437298786,85.7
ENSG00000063177,P35980,ENSMUSG00000059070,3764.13437298786,85.7
ENSG00000070367,Q3TPX4,ENSMUSG00000061244,591.80935358788,11.0
ENSG00000070367,Q3TPX4,ENSMUSG00000061244,591.80935358788,11.0
ENSG00000074800,P17182,ENSMUSG00000059040,589.801239972648,51.6
ENSG00000074800,P17182,ENSMUSG00000059040,589.801239972648,51.6
ENSG00000074800,P17182,ENSMUSG00000059040,589.801239972648,51.6
ENSG00000074800,P17182,ENSMUSG00000059040,589.801239972648,51.6
ENSG00000074800,P17182,ENSMUSG00000063524,8449.99120335912,51.6
ENSG00000074800,P17182,ENSMUSG00000063524,8449.99120335912,51.6
ENSG00000074800,P17182,ENSMUSG00000063524,8449.99120335912,51.6
ENSG00000074800,P17182,ENSMUSG00000063524,8449.99120335912,51.6
ENSG00000080493,O88343,ENSMUSG00000060961,3182.28692096754,19.9
ENSG00000080493,O88343,ENSMUSG00000060961,3182.28692096754,19.9
ENSG00000084207,P19157,ENSMUSG00000060803,3818.52137480214,13.4
ENSG00000084207,P19157,ENSMUSG00000060803,3818.52137480214,13.4
ENSG00000084207,P19157,ENSMUSG00000060803,3818.52137480214,13.4
ENSG00000084207,P19157,ENSMUSG00000060803,3818.52137480214,13.4
ENSG00000092199,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000092199,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000179172,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000179172,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000179412,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000179412,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000275774,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000275774,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000277058,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000277058,Q9Z204,ENSMUSG00000060373,2440.06769684974,53.8
ENSG00000099783,Q9D0E1,ENSMUSG00000059208,1448.12627250693,102.1
ENSG00000099783,Q9D0E1,ENSMUSG00000059208,1448.12627250693,102.1
ENSG00000100316,P27659,ENSMUSG00000060036,4565.91323623873,58.0
ENSG00000100316,P27659,ENSMUSG00000060036,4565.91323623873,58.0
ENSG00000100410,P83870,ENSMUSG00000061360,401.401015691293,117.6
ENSG00000100567,O70435,ENSMUSG00000060073,1906.10494491789,118.7
ENSG00000100567,O70435,ENSMUSG00000060073,1906.10494491789,118.7
ENSG00000102763,Q8CC88,ENSMUSG00000058997,3487.79021208215,166.5
ENSG00000102763,Q8CC88,ENSMUSG00000058997,3487.79021208215,166.5
ENSG00000103253,Q9DB32,ENSMUSG00000061046,60.6317266074416,40.1
ENSG00000181894,Q6GQR8,ENSMUSG00000057894,100.218595792713,
ENSG00000181915,Q6PDY2,ENSMUSG00000057134,458.579449530441,55.5
ENSG00000181915,Q6PDY2,ENSMUSG00000057134,458.579449530441,55.5
ENSG00000183044,P61922,ENSMUSG00000057880,11609.9836889208,85.8
ENSG00000183044,P61922,ENSMUSG00000057880,11609.9836889208,85.8
ENSG00000183569,Q9EPB5,ENSMUSG00000058586,400.825375919527,26.9
ENSG00000183569,Q9EPB5,ENSMUSG00000058586,400.825375919527,26.9
ENSG00000183576,Q91WC0,ENSMUSG00000056770,2162.48746227575,35.0
ENSG00000183576,Q91WC0,ENSMUSG00000056770,2162.48746227575,35.0
ENSG00000184840,Q99KF1,ENSMUSG00000058569,925.013241365843,28.7
ENSG00000184840,Q99KF1,ENSMUSG00000058569,925.013241365843,28.7
ENSG00000184903,Q8BPT6,ENSMUSG00000056899,444.681537049977,11.7
ENSG00000197111,Q61990,ENSMUSG00000056851,6273.4512117542,47.9
ENSG00000197111,Q61990,ENSMUSG00000056851,6273.4512117542,47.9
ENSG00000197694,P16546,ENSMUSG00000057738,2200.28360375135,252.3
ENSG00000197694,P16546,ENSMUSG00000057738,2200.28360375135,252.3
ENSG00000198838,A2AGL3,ENSMUSG00000057378,9.94297014255646,18.8
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCT4,ENSMUSG00000056973,14110.7618707494,181.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,Q8VCC2,ENSMUSG00000057074,7661.66181736718,270.7
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000198848,P23953,ENSMUSG00000057400,78438.9221091649,29.2
ENSG00000205403,Q61129,ENSMUSG00000058952,13335.409424637,16.7
ENSG00000060688,Q6PE01,ENSMUSG00000074088,165.120432573449,18.1
ENSG00000060688,Q6PE01,ENSMUSG00000074088,165.120432573449,18.1
ENSG00000088035,Q3TAE8,ENSMUSG00000073792,193.518875028201,1.3
ENSG00000099246,P35293,ENSMUSG00000073639,3644.66776729879,79.2
ENSG00000099246,P35293,ENSMUSG00000073639,3644.66776729879,79.2
ENSG00000103024,Q9WV85,ENSMUSG00000073435,328.083767048984,31.5
ENSG00000103024,Q9WV85,ENSMUSG00000073435,328.083767048984,31.5
ENSG00000103150,Q99J39,ENSMUSG00000074064,2023.51353056357,26.9
ENSG00000103150,Q99J39,ENSMUSG00000074064,2023.51353056357,26.9
ENSG00000105352,P31809,ENSMUSG00000074272,5906.17359662678,28.7
ENSG00000105352,P31809,ENSMUSG00000074272,5906.17359662678,28.7
ENSG00000105352,P31809,ENSMUSG00000074272,5906.17359662678,28.7
ENSG00000105352,P31809,ENSMUSG00000074272,5906.17359662678,28.7
ENSG00000109610,O09164,ENSMUSG00000072941,1126.68964341416,44.0
ENSG00000109610,O09164,ENSMUSG00000072941,1126.68964341416,44.0
ENSG00000196262,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000196262,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000236334,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000236334,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000263353,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000263353,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000270339,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000270339,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000271567,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000271567,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000279782,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000279782,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000288867,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000288867,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000289549,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000289549,P17742,ENSMUSG00000071866,7968.9863701379,20.4
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,P07758,ENSMUSG00000066366,87759.2676625718,155.1
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,Q00897,ENSMUSG00000071177,90577.4260118989,75.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,P22599,ENSMUSG00000071178,159959.034071697,304.9
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000197249,Q00898,ENSMUSG00000072849,325.189748099198,
ENSG00000198900,Q04750,ENSMUSG00000070544,1148.18566979677,77.4
ENSG00000198900,Q04750,ENSMUSG00000070544,1148.18566979677,77.4
ENSG00000205693,Q3UU94,ENSMUSG00000072662,5.87680508255193,35.4
ENSG00000214753,Q00PI9,ENSMUSG00000071659,2373.84464312409,42.5
ENSG00000214753,Q00PI9,ENSMUSG00000071659,2373.84464312409,42.5
ENSG00000237172,Q8VI16,ENSMUSG00000069920,23.3027889082031,20.7
ENSG00000237172,Q8VI16,ENSMUSG00000069920,23.3027889082031,20.7
ENSG00000254772,Q9D8N0,ENSMUSG00000071644,4335.49584319394,19.8
ENSG00000254772,Q9D8N0,ENSMUSG00000071644,4335.49584319394,19.8
ENSG00000006607,Q91VS8,ENSMUSG00000034066,524.339124770629,
ENSG00000006607,Q91VS8,ENSMUSG00000034066,524.339124770629,
ENSG00000009830,Q8BGQ4,ENSMUSG00000034126,375.454873506176,
ENSG00000011143,Q5SW45,ENSMUSG00000034121,33.5892247756019,27.2
ENSG00000055483,B1AQJ2,ENSMUSG00000033909,255.323751883349,92.4
ENSG00000061987,Q80TL7,ENSMUSG00000034602,1117.70508045179,
ENSG00000061987,Q80TL7,ENSMUSG00000034602,1117.70508045179,
ENSG00000067177,P18826,ENSMUSG00000034055,526.451108103455,
ENSG00000067177,P18826,ENSMUSG00000034055,526.451108103455,
ENSG00000071894,Q9EPU4,ENSMUSG00000034022,564.066251833595,18.1
ENSG00000071894,Q9EPU4,ENSMUSG00000034022,564.066251833595,18.1
ENSG00000073969,P46460,ENSMUSG00000034187,359.577614218352,31.4
ENSG00000073969,P46460,ENSMUSG00000034187,359.577614218352,31.4
ENSG00000083642,Q4VA53,ENSMUSG00000034021,353.460329877575,21.7
ENSG00000088256,P21278,ENSMUSG00000034781,1235.42753928664,102.7
ENSG00000088256,P21278,ENSMUSG00000034781,1235.42753928664,102.7
ENSG00000099795,Q9CR61,ENSMUSG00000033938,1796.71084330897,
ENSG00000099795,Q9CR61,ENSMUSG00000033938,1796.71084330897,
ENSG00000100592,Q8BPM0,ENSMUSG00000034574,1340.21243361954,10.4
ENSG00000100592,Q8BPM0,ENSMUSG00000034574,1340.21243361954,10.4
ENSG00000104142,Q8R307,ENSMUSG00000034216,415.915497395734,
ENSG00000113810,Q8CG47,ENSMUSG00000034349,166.892799320758,77.7
ENSG00000115677,Q8VDJ3,ENSMUSG00000034088,10527.5070628608,177.8
ENSG00000115677,Q8VDJ3,ENSMUSG00000034088,10527.5070628608,177.8
ENSG00000116031,Q8VBX4,ENSMUSG00000034783,23.8612521674894,
ENSG00000117480,O08914,ENSMUSG00000034171,3141.50523285608,49.0
ENSG00000117480,O08914,ENSMUSG00000034171,3141.50523285608,49.0
ENSG00000119638,Q8K1R7,ENSMUSG00000034290,1441.35510634879,31.8
ENSG00000119638,Q8K1R7,ENSMUSG00000034290,1441.35510634879,31.8
ENSG00000119669,Q8K3X4,ENSMUSG00000034168,650.213707808836,8.5
ENSG00000124357,Q9QZ08,ENSMUSG00000034744,271.863537003232,57.7
ENSG00000124357,Q9QZ08,ENSMUSG00000034744,271.863537003232,57.7
ENSG00000125827,Q8C0L0,ENSMUSG00000034723,404.192227590895,
ENSG00000130309,Q8K297,ENSMUSG00000034807,1136.03883469322,14.6
ENSG00000130309,Q8K297,ENSMUSG00000034807,1136.03883469322,14.6
ENSG00000130724,Q9DB34,ENSMUSG00000033916,1419.48042409606,31.2
ENSG00000130724,Q9DB34,ENSMUSG00000033916,1419.48042409606,31.2
ENSG00000166710,P01887,ENSMUSG00000060802,33598.4931322357,63.2
ENSG00000166710,P01887,ENSMUSG00000060802,33598.4931322357,63.2
ENSG00000167114,Q91VE0,ENSMUSG00000059316,769.410695713862,9.4
ENSG00000167272,Q9DB28,ENSMUSG00000060152,454.747174948673,149.8
ENSG00000170144,Q8BG05,ENSMUSG00000059005,3608.391480438,40.7
ENSG00000170144,Q8BG05,ENSMUSG00000059005,3608.391480438,40.7
ENSG00000170242,Q8BY87,ENSMUSG00000059263,2621.69055408257,46.6
ENSG00000170242,Q8BY87,ENSMUSG00000059263,2621.69055408257,46.6
ENSG00000171960,Q9D868,ENSMUSG00000060288,98.7095508862993,45.5
ENSG00000172164,Q99L88,ENSMUSG00000060429,2037.48140813156,84.7
ENSG00000172164,Q99L88,ENSMUSG00000060429,2037.48140813156,84.7
ENSG00000177885,Q60631,ENSMUSG00000059923,1278.54321776682,49.4
ENSG00000177885,Q60631,ENSMUSG00000059923,1278.54321776682,49.4
ENSG00000182899,O55142,ENSMUSG00000060636,3448.29302087815,75.8
ENSG00000182899,O55142,ENSMUSG00000060636,3448.29302087815,75.8
ENSG00000184076,Q8R1I1,ENSMUSG00000059534,1971.38859610851,79.2
ENSG00000184640,Q80UG5,ENSMUSG00000059248,2108.51820569321,73.1
ENSG00000184640,Q80UG5,ENSMUSG00000059248,2108.51820569321,73.1
ENSG00000186222,Q8VED2,ENSMUSG00000060708,165.53787750755,
ENSG00000186222,Q8VED2,ENSMUSG00000060708,165.53787750755,
ENSG00000186283,Q9ER38,ENSMUSG00000060519,132.337528273969,704.9
ENSG00000186283,Q9ER38,ENSMUSG00000060519,132.337528273969,704.9
ENSG00000189283,O89106,ENSMUSG00000060579,67.791708453014,22.8
ENSG00000189283,O89106,ENSMUSG00000060579,67.791708453014,22.8
ENSG00000196504,Q9R1C7,ENSMUSG00000061136,717.045348918089,
