human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot
ENSG00000140990,Q9DCS9,ENSMUSG00000040048,3261.3493147904,-0.7531109085473829
ENSG00000140990,Q9DCS9,ENSMUSG00000040048,3261.3493147904,-0.7531109085473829
ENSG00000145041,Q80TR8,ENSMUSG00000040325,518.717245786591,
ENSG00000147586,Q9CY16,ENSMUSG00000040269,470.582468755511,0.38336947966515394
ENSG00000147586,Q9CY16,ENSMUSG00000040269,470.582468755511,0.38336947966515394
ENSG00000148965,P31532,ENSMUSG00000040017,4641.57831427566,-1.959726664926275
ENSG00000153187,Q8VEK3,ENSMUSG00000039630,4812.17441845151,0.8903261395225436
ENSG00000153187,Q8VEK3,ENSMUSG00000039630,4812.17441845151,0.8903261395225436
ENSG00000153956,O08532,ENSMUSG00000040118,15.8471421696859,
ENSG00000162654,Q61107,ENSMUSG00000028268,511.629369628995,
ENSG00000162654,Q61107,ENSMUSG00000028268,511.629369628995,
ENSG00000162654,Q61107,ENSMUSG00000028268,511.629369628995,
ENSG00000162654,Q61107,ENSMUSG00000028268,511.629369628995,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000163565,Q8BV49,ENSMUSG00000043263,111.279884281681,
ENSG00000165325,Q7M6Y5,ENSMUSG00000039977,0.786006318810203,
ENSG00000166986,Q68FL6,ENSMUSG00000040354,1163.71371683538,0.2618351297624721
ENSG00000166986,Q68FL6,ENSMUSG00000040354,1163.71371683538,0.2618351297624721
ENSG00000168140,Q9CZT5,ENSMUSG00000039646,164.94901919845,-0.10749142441002756
ENSG00000168140,Q9CZT5,ENSMUSG00000039646,164.94901919845,-0.10749142441002756
ENSG00000171097,Q8BTY1,ENSMUSG00000039648,2174.9964105609,0.45050995388191534
ENSG00000171097,Q8BTY1,ENSMUSG00000039648,2174.9964105609,0.45050995388191534
ENSG00000112339,Q69ZS7,ENSMUSG00000019977,1170.54050763863,-0.8816107490107458
ENSG00000112357,P97865,ENSMUSG00000020003,1862.72282193012,0.598916513752393
ENSG00000112357,P97865,ENSMUSG00000020003,1862.72282193012,0.598916513752393
ENSG00000112394,Q3U9N9,ENSMUSG00000019838,2531.4188960795,
ENSG00000112769,P97927,ENSMUSG00000019846,109.942604433281,
ENSG00000113643,Q9D0I9,ENSMUSG00000018848,514.534248366076,0.40884793684908605
ENSG00000113643,Q9D0I9,ENSMUSG00000018848,514.534248366076,0.40884793684908605
ENSG00000114841,E9Q8T7,ENSMUSG00000019027,2.88906496163156,
ENSG00000115956,Q9JHK5,ENSMUSG00000020120,100.099522817134,-0.2169764762439638
ENSG00000118520,Q61176,ENSMUSG00000019987,27287.2568381169,1.722420182777128
ENSG00000118520,Q61176,ENSMUSG00000019987,27287.2568381169,1.722420182777128
ENSG00000120265,P23506,ENSMUSG00000019795,851.296191553536,-0.6178745883739057
ENSG00000120265,P23506,ENSMUSG00000019795,851.296191553536,-0.6178745883739057
ENSG00000120860,Q9CR27,ENSMUSG00000020056,478.533429834345,-1.4600662251986198
ENSG00000120860,Q9CR27,ENSMUSG00000020056,478.533429834345,-1.4600662251986198
ENSG00000121749,Q9CXF4,ENSMUSG00000020130,669.383326026528,-1.7558372434569212
ENSG00000121749,Q9CXF4,ENSMUSG00000020130,669.383326026528,-1.7558372434569212
ENSG00000122884,Q60715,ENSMUSG00000019916,319.492999632073,-1.59065398524001
ENSG00000122884,Q60715,ENSMUSG00000019916,319.492999632073,-1.59065398524001
ENSG00000122958,P40336,ENSMUSG00000020078,810.105527128925,-0.20554153864919075
ENSG00000122958,P40336,ENSMUSG00000020078,810.105527128925,-0.20554153864919075
ENSG00000126790,Q9CXA2,ENSMUSG00000019718,543.672442899505,-0.04257446994859389
ENSG00000126790,Q9CXA2,ENSMUSG00000019718,543.672442899505,-0.04257446994859389
ENSG00000130349,Q9CQF4,ENSMUSG00000019797,499.107613386931,0.2872027827299684
ENSG00000130479,Q8C052,ENSMUSG00000019261,125.487665841076,-0.87749585586865
ENSG00000131100,P50518,ENSMUSG00000019210,1578.38387237777,-0.7240290259005904
ENSG00000131100,P50518,ENSMUSG00000019210,1578.38387237777,-0.7240290259005904
ENSG00000131471,O70423,ENSMUSG00000019326,7.58340373030745,
ENSG00000131471,O70423,ENSMUSG00000019326,7.58340373030745,
ENSG00000133488,Q8R0F9,ENSMUSG00000019368,3178.26385588127,0.8102763527470132
ENSG00000133488,Q8R0F9,ENSMUSG00000019368,3178.26385588127,0.8102763527470132
ENSG00000133773,Q8R2N0,ENSMUSG00000019897,480.661798731638,1.5262936624717756
ENSG00000135587,O70572,ENSMUSG00000019822,461.023616135891,
ENSG00000135597,O54916,ENSMUSG00000019854,369.777842408549,0.0964632341060809
ENSG00000135655,Q8R5H1,ENSMUSG00000020124,619.250203065054,-0.2856658744165979
ENSG00000135655,Q8R5H1,ENSMUSG00000020124,619.250203065054,-0.2856658744165979
ENSG00000137486,Q8BWG8,ENSMUSG00000018909,241.69020419944,-2.1192749417395262
ENSG00000137486,Q8BWG8,ENSMUSG00000018909,241.69020419944,-2.1192749417395262
ENSG00000139343,P62307,ENSMUSG00000020018,48.6210714231234,0.7089881785610405
ENSG00000141030,O88543,ENSMUSG00000019373,777.515783329275,-0.9627617104858809
ENSG00000141030,O88543,ENSMUSG00000019373,777.515783329275,-0.9627617104858809
ENSG00000141738,Q03160,ENSMUSG00000019312,2689.35238697679,-1.3064264363561175
ENSG00000141738,Q03160,ENSMUSG00000019312,2689.35238697679,-1.3064264363561175
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1590.03194911952,
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1590.03194911952,
ENSG00000146648,Q01279,ENSMUSG00000020122,1253.94690336288,-1.2595015709650392
ENSG00000146648,Q01279,ENSMUSG00000020122,1253.94690336288,-1.2595015709650392
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,4028.60521172329,0.7171078684270134
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,4028.60521172329,0.7171078684270134
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,656.13532026186,-1.4878180086600088
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,656.13532026186,-1.4878180086600088
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,898.310882116269,-1.2311268656629522
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,898.310882116269,-1.2311268656629522
ENSG00000137106,Q91Z53,ENSMUSG00000035637,1902.30434429735,0.3874305192423363
ENSG00000137106,Q91Z53,ENSMUSG00000035637,1902.30434429735,0.3874305192423363
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1299.86356966068,1.131986665416562
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1299.86356966068,1.131986665416562
ENSG00000138663,O88544,ENSMUSG00000035297,558.595552254179,-0.13495973579489354
ENSG00000138663,O88544,ENSMUSG00000035297,558.595552254179,-0.13495973579489354
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2323.19092206601,1.0253003747944787
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2323.19092206601,1.0253003747944787
ENSG00000138750,Q8BTS4,ENSMUSG00000034826,353.14674326565,-0.5481288905189344
ENSG00000143891,Q8K157,ENSMUSG00000035473,1819.45482385618,-0.7133121487358457
ENSG00000143891,Q8K157,ENSMUSG00000035473,1819.45482385618,-0.7133121487358457
ENSG00000144746,Q8R5J9,ENSMUSG00000035199,575.63896735735,-1.2827221057694849
ENSG00000145016,Q80U62,ENSMUSG00000035629,321.142447522317,
ENSG00000145016,Q80U62,ENSMUSG00000035629,321.142447522317,
ENSG00000145321,P21614,ENSMUSG00000035540,136207.190171923,0.44281364462359313
ENSG00000145321,P21614,ENSMUSG00000035540,136207.190171923,0.44281364462359313
ENSG00000149243,Q9CZ49,ENSMUSG00000035298,0.417324682409697,1.68286759064335
ENSG00000149532,Q8BTV2,ENSMUSG00000034820,1319.47033540425,
ENSG00000151365,Q62264,ENSMUSG00000035686,4544.25691564805,0.9577690931963624
ENSG00000151365,Q62264,ENSMUSG00000035686,4544.25691564805,0.9577690931963624
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,88.7991201623563,-0.8174942535883654
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,88.7991201623563,-0.8174942535883654
ENSG00000151500,Q91YJ3,ENSMUSG00000035443,397.922816993099,1.0609890100966552
ENSG00000158555,Q640M6,ENSMUSG00000035314,30.0008622077793,-1.5380745505565532
ENSG00000162390,Q8VHQ9,ENSMUSG00000034853,94.5510283367413,-1.5019519384135938
ENSG00000166173,Q8BN59,ENSMUSG00000034839,0.0,-1.4948630262997926
ENSG00000167657,O54784,ENSMUSG00000034974,395.988670767401,
ENSG00000167657,O54784,ENSMUSG00000034974,395.988670767401,
ENSG00000167658,P58252,ENSMUSG00000034994,18584.5733163875,1.533718748951874
ENSG00000167658,P58252,ENSMUSG00000034994,18584.5733163875,1.533718748951874
ENSG00000170892,Q8BMZ5,ENSMUSG00000035585,407.460852045992,-1.7828211180046862
ENSG00000173812,P48024,ENSMUSG00000035530,11699.4737045593,-0.674858615238539
ENSG00000173812,P48024,ENSMUSG00000035530,11699.4737045593,-0.674858615238539
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P24457,ENSMUSG00000068085,19.1011431451119,
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000100197,P11714,ENSMUSG00000068086,581.161777618294,-0.1521989551985314
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,964.813762004283,-0.5328566247888364
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,964.813762004283,-0.5328566247888364
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,964.813762004283,-0.5328566247888364
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,964.813762004283,-0.5328566247888364
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,932.927291890127,-0.34325491974830424
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,932.927291890127,-0.34325491974830424
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,932.927291890127,-0.34325491974830424
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,932.927291890127,-0.34325491974830424
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000100883,P14576,ENSMUSG00000073079,710.612529826471,1.332969800082163
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3825.87278571969,1.5615002545590697
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3825.87278571969,1.5615002545590697
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3825.87278571969,1.5615002545590697
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3825.87278571969,1.5615002545590697
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000111640,P16858,ENSMUSG00000057666,5182.12383051464,2.9601979538695415
ENSG00000115541,Q64433,ENSMUSG00000073676,3834.48272614873,-0.19647562045391356
ENSG00000115541,Q64433,ENSMUSG00000073676,3834.48272614873,-0.19647562045391356
ENSG00000115541,Q64433,ENSMUSG00000073676,3834.48272614873,-0.19647562045391356
ENSG00000115541,Q64433,ENSMUSG00000073676,3834.48272614873,-0.19647562045391356
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000160111,P28666,ENSMUSG00000030131,13758.0366735685,-1.8483896043254202
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000126838,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000160111,P28665,ENSMUSG00000059908,31856.2565298882,-0.14139387196302763
ENSG00000185515,P46737,ENSMUSG00000031201,347.82126007309,
ENSG00000185515,P46737,ENSMUSG00000031201,347.82126007309,
ENSG00000185515,P46737,ENSMUSG00000031201,347.82126007309,
ENSG00000185515,P46737,ENSMUSG00000031201,347.82126007309,
ENSG00000127578,Q8R0S6,ENSMUSG00000071192,12.1829520018271,2.1248423011816815
ENSG00000128309,Q99J99,ENSMUSG00000071711,1222.18385673509,0.5151166848772699
ENSG00000128309,Q99J99,ENSMUSG00000071711,1222.18385673509,0.5151166848772699
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1073.30402562112,0.2389723367693691
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1073.30402562112,0.2389723367693691
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1092.94462385558,-0.13495973579489354
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1092.94462385558,-0.13495973579489354
ENSG00000141378,Q8R2Y8,ENSMUSG00000072582,345.931799710287,-1.3306351520617783
ENSG00000143839,P06281,ENSMUSG00000070645,0.0,
ENSG00000143845,A7MCT6,ENSMUSG00000070644,8742.47649864445,-0.8174942535883654
ENSG00000143845,A7MCT6,ENSMUSG00000070644,8742.47649864445,-0.8174942535883654
ENSG00000149257,P19324,ENSMUSG00000070436,233.668747103594,-0.35098609364242045
ENSG00000149257,P19324,ENSMUSG00000070436,233.668747103594,-0.35098609364242045
ENSG00000149480,Q9R190,ENSMUSG00000071646,909.710970240684,-0.46799225463732624
ENSG00000149480,Q9R190,ENSMUSG00000071646,909.710970240684,-0.46799225463732624
ENSG00000162191,Q922Y1,ENSMUSG00000071655,2590.19633040463,
ENSG00000162191,Q922Y1,ENSMUSG00000071655,2590.19633040463,
ENSG00000165215,Q9Z0G9,ENSMUSG00000070473,1904.90467043097,
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,2275.43272667086,-0.2331809556383513
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,2275.43272667086,-0.2331809556383513
ENSG00000167552,P68369,ENSMUSG00000072235,180.592636259875,
ENSG00000167552,P68369,ENSMUSG00000072235,180.592636259875,
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,3692.48774259202,-0.32289166096488503
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,3692.48774259202,-0.32289166096488503
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,3692.48774259202,-0.32289166096488503
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,3692.48774259202,-0.32289166096488503
ENSG00000172828,Q63880,ENSMUSG00000069922,11479.5653298815,0.5307109904378835
ENSG00000172828,Q63880,ENSMUSG00000069922,11479.5653298815,0.5307109904378835
ENSG00000172828,Q63880,ENSMUSG00000069922,11479.5653298815,0.5307109904378835
ENSG00000172828,Q63880,ENSMUSG00000069922,11479.5653298815,0.5307109904378835
ENSG00000173540,Q8BTZ7,ENSMUSG00000070284,234.691608928628,-0.20781935064845253
ENSG00000173540,Q8BTZ7,ENSMUSG00000070284,234.691608928628,-0.20781935064845253
ENSG00000173821,E9Q555,ENSMUSG00000070327,2326.0785978564,-0.771671951721697
ENSG00000173821,E9Q555,ENSMUSG00000070327,2326.0785978564,-0.771671951721697
