ensembl_id,uniprot_id
ENSMUSG00000042625.17,Q80YR5
ENSMUSG00000042626.14,P98083
ENSMUSG00000042628.9,Q810J8
ENSMUSG00000042632.18,P97819
ENSMUSG00000042638.15,Q3UWA6
ENSMUSG00000042641.20,"['V9GXD4', 'V9GXL8', 'V9GXV7', 'A0A5F8MPV0', 'H3BL40']"
ENSMUSG00000042642.14,Q8R123
ENSMUSG00000042644.10,P70227
ENSMUSG00000042647.14,"['D3Z7X0', 'A0A0G2JDH5', 'F6RGT6', 'D3Z2B3']"
ENSMUSG00000042650.4,Q3TSG4
ENSMUSG00000042659.16,A0A0B4J1F4
