ensembl_id,uniprot_id
ENSMUSG00000032591.16,P26928
ENSMUSG00000032593.6,Q8C2S7
ENSMUSG00000032594.12,Q6PD10
ENSMUSG00000032595.11,"['H3BJZ2', 'H3BK05', 'H3BKF2', 'H3BKC1', 'H3BJ93', 'H3BLD2', 'H3BJI8']"
ENSMUSG00000032596.15,"['H3BKY9', 'Q9DBK7', 'H3BJA7']"
ENSMUSG00000032598.9,Q9ESJ4
ENSMUSG00000032599.13,Q80V72
ENSMUSG00000032601.14,"['Q8K1M3', 'A0A0A6YX73', 'A0A0A6YWE5', 'A0A0A6YY28']"
ENSMUSG00000032602.7,Q9Z2Z6
ENSMUSG00000032604.17,Q8BML9
ENSMUSG00000032606.8,Q9CQM0
