ensembl_id,uniprot_id
ENSMUSG00000027356.9,P59113
ENSMUSG00000027357.17,Q80ZM8
ENSMUSG00000027358.7,P21274
ENSMUSG00000027359.17,O35488
ENSMUSG00000027360.6,P23738
ENSMUSG00000027361.16,Q00420
ENSMUSG00000027363.16,Q80U87
ENSMUSG00000027364.15,Q6P8X6
ENSMUSG00000027365.15,Q923J1
ENSMUSG00000027366.13,Q9JJF9
ENSMUSG00000027367.17,Q8R1R3
