ensembl_id,uniprot_id
ENSMUSG00000052407.18,E9Q1U1
ENSMUSG00000052415.6,A0A0B4J1F9
ENSMUSG00000052419.8,F2Z3Y9
ENSMUSG00000052423.16,Q91YY2
ENSMUSG00000052428.11,Q921L3
ENSMUSG00000052430.16,P36898
ENSMUSG00000052435.8,Q6PZD9
ENSMUSG00000052446.18,"['A0A1D5RMJ2', 'D3Z552', 'A0A1D5RLI9', 'D3YV32', 'E9Q9F0', 'E9Q4R5']"
ENSMUSG00000052456.10,O54984
ENSMUSG00000052459.14,P50516
ENSMUSG00000052477.16,"['F7D3Q7', 'E0CXN9', 'Q3KNJ6', 'Q8C898', 'E0CY74', 'E0CXL1']"
