ensembl_id,uniprot_id
ENSMUSG00000062647.17,P12970
ENSMUSG00000062661.7,Q8BNY6
ENSMUSG00000062683.12,P56383
ENSMUSG00000062691.12,Q8BTE5
ENSMUSG00000062694.8,P51637
ENSMUSG00000062704.4,
ENSMUSG00000062713.9,Q61079
ENSMUSG00000062727.5,Q8CGP1
ENSMUSG00000062729.13,P51175
ENSMUSG00000062742.5,
ENSMUSG00000062743.10,Q6PEP4
