ensembl_id,uniprot_id
ENSMUSG00000021737.5,Q99JI4
ENSMUSG00000021738.6,Q8R4I1
ENSMUSG00000021747.13,Q6P2K3
ENSMUSG00000021748.10,Q9D051
ENSMUSG00000021749.7,P97805
ENSMUSG00000021750.17,Q78TU8
ENSMUSG00000021751.14,Q9QXD1
ENSMUSG00000021752.15,Q8BNL5
ENSMUSG00000021754.18,"['F8VQ72', 'D3YVX9']"
ENSMUSG00000021756.13,Q00560
