ensembl_id,uniprot_id
ENSMUSG00000025429.10,Q99M15
ENSMUSG00000025431.5,Q03401
ENSMUSG00000025432.12,O88398
ENSMUSG00000025436.13,Q9CWQ3
ENSMUSG00000025437.16,Q8R5K2
ENSMUSG00000025439.6,Q923F1
ENSMUSG00000025451.16,Q8VE62
ENSMUSG00000025453.19,"['E9Q8F4', 'Q8C9V5', 'Q8BGK0']"
ENSMUSG00000025461.12,"['A0A1B0GSB0', 'Q8CGY7']"
ENSMUSG00000025464.16,Q8C0L6
ENSMUSG00000025465.14,Q8BH95
