ensembl_id,uniprot_id
ENSMUSG00000027809.15,Q921G7
ENSMUSG00000027810.15,Q8BJW6
ENSMUSG00000027811.10,Q3UUX7
ENSMUSG00000027820.13,Q61391
ENSMUSG00000027822.17,Q99J27
ENSMUSG00000027823.10,Q3THK7
ENSMUSG00000027824.6,G3X8Y6
ENSMUSG00000027827.18,P63143
ENSMUSG00000027828.13,Q9DCF9
ENSMUSG00000027829.16,Q52KE7
ENSMUSG00000027831.10,A1A535
