ensembl_id,uniprot_id
ENSMUSG00000032575.17,Q9CXI5
ENSMUSG00000032577.17,Q3UMW7
ENSMUSG00000032578.8,Q62225
ENSMUSG00000032579.15,Q921L7
ENSMUSG00000032580.13,Q91YE7
ENSMUSG00000032582.15,"['S4R1W5', 'Q3ULB0', 'S4R1D1', 'A0A0A6YWN4', 'S4R1I5', 'A0A0A6YXE2', 'A0A0A6YY54']"
ENSMUSG00000032583.8,"['A0A0R4J2D4', 'A0A0R4J0D5']"
ENSMUSG00000032584.13,Q62190
ENSMUSG00000032586.10,Q8VIG6
ENSMUSG00000032589.15,O88737
ENSMUSG00000032590.15,Q8R146
