ensembl_id,uniprot_id
ENSMUSG00000021573.16,Q7TQD2
ENSMUSG00000021575.17,"['A0A0R4J1D3', 'A0A0R4J020']"
ENSMUSG00000021576.7,P12815
ENSMUSG00000021577.15,Q8K2B3
ENSMUSG00000021578.18,Q3TC33
ENSMUSG00000021579.5,Q3UJB3
ENSMUSG00000021583.8,Q9EQH2
ENSMUSG00000021585.11,P51125
ENSMUSG00000021587.6,P63239
ENSMUSG00000021589.14,Q9CTN4
ENSMUSG00000021591.9,Q9QUH0
