ensembl_id,uniprot_id
ENSMUSG00000024053.12,Q8K482
ENSMUSG00000024054.15,Q6P5D8
ENSMUSG00000024055.16,"['B8JK07', 'Q99N19', 'G3UVU3', 'E9Q4L9', 'D6RH52', 'A0A3Q4EGQ8', 'A0A3Q4EBU2']"
ENSMUSG00000024056.11,Q9D0F1
ENSMUSG00000024059.11,Q8CI96
ENSMUSG00000024063.14,Q9CX60
ENSMUSG00000024064.15,Q8BVG5
ENSMUSG00000024065.9,Q9QXY6
ENSMUSG00000024066.10,Q00519
ENSMUSG00000024067.15,Q99LT0
ENSMUSG00000024068.9,Q9QYY8
