ensembl_id,uniprot_id
ENSMUSG00000031358.18,Q9WVG9
ENSMUSG00000031360.15,P70303
ENSMUSG00000031362.18,"['Q3TKR2', 'L7MUB7']"
ENSMUSG00000031364.3,P21729
ENSMUSG00000031365.14,"['G3X904', 'Q3UQ14']"
ENSMUSG00000031367.16,Q9DB50
ENSMUSG00000031370.13,"['B1B0E8', 'B1B0F0', 'B1B0F1', 'B1B0E9']"
ENSMUSG00000031371.15,Q8BKT8
ENSMUSG00000031372.8,Q9R1A9
ENSMUSG00000031373.5,Q9QZA0
ENSMUSG00000031375.18,P28653
