ensembl_id,uniprot_id
ENSMUSG00000024276.8,"['A0A286YCD9', 'Q7TNK4']"
ENSMUSG00000024277.15,Q8R001
ENSMUSG00000024283.16,Q924H7
ENSMUSG00000024286.9,Q8BGU5
ENSMUSG00000024287.9,Q8R3N6
ENSMUSG00000024290.10,P70335
ENSMUSG00000024292.16,Q9EP75
ENSMUSG00000024293.17,Q69Z69
ENSMUSG00000024294.15,Q80SY4
ENSMUSG00000024295.12,
ENSMUSG00000024298.16,"['Q80XN4', 'G5E905']"
