ensembl_id,uniprot_id
ENSMUSG00000059939.14,"['Q8BSD8', 'A2ASP7']"
ENSMUSG00000059956.15,Q9D7P9
ENSMUSG00000059970.8,P17156
ENSMUSG00000059974.11,Q99PJ0
ENSMUSG00000059975.16,Q80W31
ENSMUSG00000059981.13,Q6ZQ29
ENSMUSG00000059994.11,"['A0A0A6YXB2', 'A0A0A6YY56', 'E9Q5S9', 'A0A0R4J0W8', 'E9Q958']"
ENSMUSG00000059995.13,A2AWT3
ENSMUSG00000060002.15,Q8C025
ENSMUSG00000060012.10,"['A0A286YD28', 'A0A286YCV9', 'E9Q4K7']"
ENSMUSG00000060019.7,
