ensembl_id,uniprot_id
ENSMUSG00000049751.7,P83882
ENSMUSG00000049755.15,Q99LH4
ENSMUSG00000049760.7,Q8R404
ENSMUSG00000049764.9,"['Q505F4', 'A0A1W2P8C5']"
ENSMUSG00000049775.17,P20065
ENSMUSG00000049791.5,Q61088
ENSMUSG00000049792.7,Q8CI32
ENSMUSG00000049799.14,Q8BZT5
ENSMUSG00000049800.14,Q9JJG5
ENSMUSG00000049804.10,E9PWM3
ENSMUSG00000049807.17,Q69ZH9
