ensembl_id,uniprot_id
ENSMUSG00000021361.8,Q9CQN6
ENSMUSG00000021362.8,"['A0A0R4J021', 'A0A286YD23']"
ENSMUSG00000021363.15,Q04859
ENSMUSG00000021364.17,Q9JLJ4
ENSMUSG00000021365.16,O35177
ENSMUSG00000021366.9,"['F8VPM9', 'A0A1Y7VLH2', 'A0A1Y7VJI1', 'A0A1Y7VJI7']"
ENSMUSG00000021367.9,P22387
ENSMUSG00000021368.16,Q9D0K0
ENSMUSG00000021371.6,Q9CXD6
ENSMUSG00000021373.17,Q9CYT6
ENSMUSG00000021374.11,"['A0A286YCY7', 'A0A286YCP2', 'E9Q3G8', 'A0A286YE24']"
