ensembl_id,uniprot_id
ENSMUSG00000021902.8,Q9DAG9
ENSMUSG00000021903.12,Q9D2N8
ENSMUSG00000021904.7,Q4LFA9
ENSMUSG00000021905.15,Q8K0W9
ENSMUSG00000021906.15,Q8VE38
ENSMUSG00000021908.11,
ENSMUSG00000021910.16,Q80TM9
ENSMUSG00000021911.17,O88622
ENSMUSG00000021913.9,"['E9Q7L0', 'B2RXT3']"
ENSMUSG00000021916.17,Q6NSU3
ENSMUSG00000021917.17,Q9D958
