ensembl_id,uniprot_id
ENSMUSG00000039828.8,"['Q6P8I3', 'G3X934']"
ENSMUSG00000039831.17,Q8CGF1
ENSMUSG00000039834.18,A2A5K6
ENSMUSG00000039835.17,Q8CAF4
ENSMUSG00000039840.9,Q80TA9
ENSMUSG00000039841.15,Q0VEE6
ENSMUSG00000039842.16,Q7TT79
ENSMUSG00000039844.21,"['F6ZDE5', 'A1L338', 'A0A5F8MPI9', 'Q3UGX8', 'Q91ZZ2', 'Q3UHC1']"
ENSMUSG00000039849.7,P59114
ENSMUSG00000039850.17,Q8C9A2
ENSMUSG00000039852.18,Q80TZ9
