ensembl_id,uniprot_id
ENSMUSG00000024769.8,Q80UW5
ENSMUSG00000024771.8,Q8BM14
ENSMUSG00000024772.10,Q9WVK4
ENSMUSG00000024773.16,Q6P4T0
ENSMUSG00000024774.17,Q9D3J5
ENSMUSG00000024776.19,Q76N33
ENSMUSG00000024777.11,Q6PD28
ENSMUSG00000024778.14,P25446
ENSMUSG00000024780.8,Q9CZP7
ENSMUSG00000024781.17,Q9Z0M5
ENSMUSG00000024782.8,Q9WTP7
