ensembl_id,uniprot_id
ENSMUSG00000050248.12,Q8K1G2
ENSMUSG00000050270.13,Q8BP07
ENSMUSG00000050271.13,Q571I4
ENSMUSG00000050288.7,Q9JIP6
ENSMUSG00000050295.5,Q61572
ENSMUSG00000050296.15,E9Q876
ENSMUSG00000050299.9,
ENSMUSG00000050304.5,Q99ML6
ENSMUSG00000050310.10,Q6QI06
ENSMUSG00000050312.13,Q8CCT7
ENSMUSG00000050315.15,Q91YE8
