ensembl_id,uniprot_id
ENSMUSG00000051596.16,Q80VM9
ENSMUSG00000051615.15,Q80ZJ1
ENSMUSG00000051627.4,P43274
ENSMUSG00000051639.4,
ENSMUSG00000051650.12,Q9Z222
ENSMUSG00000051652.5,P59034
ENSMUSG00000051669.7,Q3UST5
ENSMUSG00000051671.8,Q8BGD8
ENSMUSG00000051674.16,Q8CCA0
ENSMUSG00000051675.14,Q8CH72
ENSMUSG00000051678.5,Q91XZ4
