ensembl_id,uniprot_id
ENSMUSG00000063611.6,
ENSMUSG00000063623.6,
ENSMUSG00000063632.7,Q7M6Y2
ENSMUSG00000063646.19,Q8BVL9
ENSMUSG00000063651.12,Q6PCW6
ENSMUSG00000063652.11,Q9WTN6
ENSMUSG00000063659.12,Q9WUK6
ENSMUSG00000063663.12,A2AHJ4
ENSMUSG00000063683.13,Q91XE0
ENSMUSG00000063684.10,
ENSMUSG00000063687.4,Q91XZ5
