ensembl_id,uniprot_id
ENSMUSG00000060402.9,Q8BQ86
ENSMUSG00000060407.7,P56593
ENSMUSG00000060416.3,
ENSMUSG00000060419.9,
ENSMUSG00000060427.16,Q3UTQ6
ENSMUSG00000060429.13,Q99L88
ENSMUSG00000060438.6,
ENSMUSG00000060441.16,"['D3YYU4', 'E9PV98']"
ENSMUSG00000060445.12,Q9CUU3
ENSMUSG00000060450.15,Q9JI90
ENSMUSG00000060459.15,"['Q6S9I0', 'Q6S9I3', 'A0A338P733', 'A0A338P699', 'A0A338P7D0', 'E0CYI5', 'Q6S9I2']"
