ensembl_id,uniprot_id
ENSMUSG00000026343.7,A0A0B4J1E4
ENSMUSG00000026344.10,Q8BLC3
ENSMUSG00000026347.14,Q8C996
ENSMUSG00000026348.8,Q8R519
ENSMUSG00000026349.15,Q7TQK0
ENSMUSG00000026353.10,"['A0A087WSK5', 'A0A0R4J078']"
ENSMUSG00000026355.12,P97311
ENSMUSG00000026356.16,Q922B2
ENSMUSG00000026357.4,Q99PG4
ENSMUSG00000026358.14,Q9JL25
ENSMUSG00000026360.10,O08849
