ensembl_id,uniprot_id
ENSMUSG00000025157.9,Q9ESG8
ENSMUSG00000025158.8,O09009
ENSMUSG00000025159.9,Q9D071
ENSMUSG00000025161.17,P57787
ENSMUSG00000025162.19,Q9DC28
ENSMUSG00000025163.7,P50283
ENSMUSG00000025165.13,"['A2ABP8', 'Q3TBH1', 'A2ABP7', 'A2ABP9']"
ENSMUSG00000025169.7,Q9D136
ENSMUSG00000025170.14,Q8VHP8
ENSMUSG00000025171.3,Q91WB7
ENSMUSG00000025172.4,Q9WV06
