ensembl_id,uniprot_id
ENSMUSG00000028683.15,"['B1AUN3', 'Q3UKV0', 'B1AUN2']"
ENSMUSG00000028684.15,P70697
ENSMUSG00000028687.18,Q99P21
ENSMUSG00000028688.14,Q9D2E2
ENSMUSG00000028689.15,"['A8Y5M6', 'F6VPT0', 'A8Y5M8', 'A8Y5M7', 'A2AGD6', 'A2AGD5', 'I6L983', 'A8Y5M9', 'A2AGD7']"
ENSMUSG00000028690.5,Q9CZD0
ENSMUSG00000028691.13,P35700
ENSMUSG00000028692.15,Q9JII6
ENSMUSG00000028693.16,Q99MD9
ENSMUSG00000028696.13,P28575
ENSMUSG00000028698.14,Q64143
