ensembl_id,uniprot_id
ENSMUSG00000028716.16,Q9CQH0
ENSMUSG00000028717.13,P22091
ENSMUSG00000028718.17,"['A2AD39', 'D6RH61', 'F6VXM5', 'A0A1B0GXH2']"
ENSMUSG00000028719.9,"['A0A0R4J093', 'F6TY56', 'D6RIL5']"
ENSMUSG00000028729.16,Q9D903
ENSMUSG00000028736.14,P47239
ENSMUSG00000028737.16,Q8CHT0
ENSMUSG00000028738.15,Q925I4
ENSMUSG00000028741.14,Q9D0I8
ENSMUSG00000028743.8,Q8CG76
ENSMUSG00000028744.16,Q8C4N4
