ensembl_id,uniprot_id
ENSMUSG00000023094.15,Q78J03
ENSMUSG00000023104.10,Q9WUK4
ENSMUSG00000023106.16,Q9CQJ6
ENSMUSG00000023110.13,"['A0A0R4J049', 'A0A2I3BRG2', 'S4R295', 'F6QQQ6']"
ENSMUSG00000023118.16,Q80X82
ENSMUSG00000023122.7,Q9D939
ENSMUSG00000023132.9,P11032
ENSMUSG00000023143.11,Q8BJ48
ENSMUSG00000023147.18,Q8K0D7
ENSMUSG00000023150.15,Q920Q8
ENSMUSG00000023153.10,Q9D702
